HomeTeam,AwayTeam,FTR,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day
1,33,0,0,2,5,20.0,20.0,1.2,1.0,11.0,6.8,4.8,1.8,3.6,4.0,2.0,1.8,12.6,28.2,2014,8
9,21,2,3,0,-13,80.0,60.0,1.6,1.4,19.6,14.4,6.8,4.8,7.6,5.0,0.6,0.4,7.4,10.0,2014,8
10,32,2,3,1,10,60.0,0.0,1.0,1.4,13.2,11.4,4.4,3.8,6.4,4.0,0.8,2.0,12.2,15.0,2014,8
17,0,2,5,1,3,80.0,60.0,3.0,2.2,22.0,13.4,7.4,5.4,5.4,5.8,0.8,2.0,11.6,13.8,2014,8
22,18,1,0,0,9,20.0,80.0,0.6,3.0,15.4,16.4,3.2,6.6,7.6,5.0,0.8,1.2,12.8,11.8,2014,8
26,27,1,2,2,1,20.0,0.0,1.2,0.2,14.0,11.0,4.2,2.6,4.8,2.8,1.8,2.0,9.6,17.6,2014,8
28,14,0,0,2,-1,20.0,0.0,0.8,0.4,14.4,9.6,4.0,1.8,5.2,3.6,1.0,1.2,16.0,16.0,2014,8
29,8,2,3,0,-9,20.0,0.0,1.4,0.6,13.2,8.4,3.8,2.8,7.4,4.4,1.8,2.6,12.6,23.0,2014,8
19,12,1,2,2,-11,60.0,20.0,1.6,0.6,15.6,11.8,5.6,3.6,6.6,3.8,0.8,3.0,8.4,18.2,2014,9
30,11,2,1,0,-1,40.0,20.0,1.4,1.0,12.6,14.6,3.2,4.4,5.6,5.0,2.2,1.6,13.6,13.6,2014,9
8,1,1,0,0,3,40.0,20.0,1.0,1.0,13.8,10.6,4.4,3.0,7.0,4.0,1.6,1.6,16.2,15.6,2014,11
14,26,0,0,1,4,20.0,40.0,1.8,2.0,14.0,13.0,5.6,4.8,4.8,4.2,1.2,1.0,12.4,10.4,2014,11
32,9,1,1,1,5,20.0,60.0,0.8,1.6,15.8,14.2,5.8,5.2,5.8,5.8,1.0,0.6,9.6,12.6,2014,11
33,22,2,2,0,-1,20.0,20.0,1.4,0.8,12.2,13.8,3.8,4.4,4.0,6.6,1.8,1.0,21.8,18.8,2014,11
0,19,1,0,0,3,60.0,60.0,1.4,1.8,15.8,12.6,5.4,4.0,6.6,5.2,0.2,1.4,10.2,15.0,2014,12
12,17,0,2,3,5,40.0,40.0,1.4,2.6,17.8,13.2,7.0,6.2,6.8,4.6,2.4,1.6,13.0,13.0,2014,12
21,30,0,0,4,11,20.0,80.0,1.2,2.2,19.0,14.8,6.2,4.0,7.0,5.8,1.6,1.2,12.0,12.2,2014,12
27,29,1,1,1,4,60.0,0.0,2.2,0.4,11.4,13.6,3.8,1.6,6.2,7.2,2.0,1.4,15.4,13.8,2014,12
0,28,2,4,1,-13,60.0,60.0,1.2,2.0,17.0,15.8,5.4,6.4,7.0,5.2,0.0,0.6,9.0,19.6,2014,22
8,14,0,0,4,0,20.0,20.0,0.8,0.6,14.0,12.8,4.4,3.2,6.8,4.6,1.6,1.0,17.4,15.2,2014,22
9,11,2,1,0,-3,80.0,20.0,1.8,0.8,20.0,14.4,7.0,4.2,8.2,6.0,0.4,1.6,7.8,13.0,2014,22
10,19,0,0,2,17,60.0,40.0,1.2,1.2,11.4,11.0,4.6,3.4,5.6,5.4,1.0,1.4,13.4,15.0,2014,22
18,27,2,1,0,-11,80.0,0.0,2.6,0.6,22.8,9.8,5.8,3.0,9.8,2.6,1.4,2.4,11.6,18.4,2014,22
32,12,1,1,1,-4,20.0,20.0,1.0,0.8,13.0,9.8,3.6,3.6,4.8,3.6,0.8,2.6,11.0,20.0,2014,22
33,26,2,3,1,-4,40.0,60.0,1.8,2.0,12.4,14.6,4.8,5.6,4.6,4.0,1.8,0.8,20.6,9.6,2014,22
17,29,2,4,3,-2,80.0,0.0,3.2,0.4,20.0,14.2,8.0,1.8,5.0,7.2,0.8,1.4,12.2,12.0,2014,23
21,1,2,1,0,1,20.0,20.0,1.0,1.0,18.4,12.2,6.2,3.8,6.4,4.4,2.2,1.2,13.4,13.6,2014,23
22,30,2,1,0,6,20.0,80.0,0.4,2.6,13.6,13.4,3.0,4.6,6.8,5.0,0.6,1.0,13.8,12.6,2014,23
11,33,2,1,0,-4,80.0,40.0,2.0,1.2,18.6,7.2,6.2,2.0,9.6,5.2,0.8,1.0,11.4,25.0,2014,1
12,9,0,1,3,9,20.0,60.0,1.4,1.4,15.4,14.2,5.6,4.8,7.4,7.0,3.0,0.2,15.2,13.2,2014,1
14,21,0,1,4,2,20.0,40.0,1.8,1.2,13.8,15.0,5.6,5.4,3.8,5.2,1.4,1.0,13.4,12.0,2014,1
26,17,0,0,3,7,20.0,40.0,1.4,2.2,14.4,13.2,4.4,5.6,5.2,3.8,2.0,2.0,8.0,13.2,2014,1
27,0,2,1,0,9,40.0,60.0,1.8,1.8,11.0,13.2,4.0,5.4,5.6,5.4,1.8,1.8,15.0,13.8,2014,1
1,22,2,4,1,4,20.0,0.0,1.2,0.4,10.8,14.8,3.8,5.0,4.6,7.0,1.8,1.4,11.8,16.0,2014,2
29,10,1,1,1,-9,40.0,20.0,1.8,0.4,14.4,11.0,4.6,4.0,6.0,5.4,1.6,1.4,12.2,14.0,2014,2
30,8,2,1,0,-13,60.0,0.0,1.6,0.6,12.4,7.8,3.6,2.6,7.0,4.0,1.2,2.8,11.6,22.6,2014,2
8,12,2,3,1,6,20.0,0.0,0.8,0.6,16.8,8.2,5.4,2.8,7.4,3.2,1.8,2.6,17.6,20.8,2014,8
9,30,2,4,0,-2,80.0,60.0,1.8,2.0,21.2,12.6,7.2,4.4,7.2,4.6,0.4,0.8,7.8,12.8,2014,8
10,26,0,0,1,4,60.0,40.0,1.2,1.6,12.6,17.4,5.0,5.4,6.2,5.6,0.8,1.4,13.6,9.8,2014,8
22,27,1,1,1,-2,40.0,0.0,0.4,0.4,13.8,9.0,3.0,2.8,6.8,2.8,0.2,1.6,12.6,16.8,2014,8
32,19,0,0,3,7,20.0,40.0,1.0,1.0,13.4,11.2,4.0,3.6,4.6,5.2,0.8,1.0,11.2,14.6,2014,8
1,9,2,1,0,12,40.0,80.0,2.0,2.0,10.8,15.0,3.8,5.6,4.4,6.6,1.8,0.4,10.8,13.2,2014,15
11,8,2,2,1,-12,80.0,0.0,1.4,0.4,18.6,7.4,5.4,2.4,9.4,4.4,0.6,2.4,9.4,20.2,2014,15
12,21,2,1,0,-4,20.0,40.0,1.2,1.4,14.4,15.8,5.2,5.6,7.6,4.4,2.8,1.2,15.2,12.8,2014,15
14,18,0,0,2,16,20.0,80.0,1.6,2.8,13.0,16.8,5.2,6.4,3.8,7.0,1.6,1.0,14.2,10.2,2014,15
26,22,2,4,2,3,20.0,0.0,1.0,0.6,14.6,13.4,3.8,4.8,5.4,6.0,2.0,2.2,7.8,14.4,2014,15
27,33,2,3,1,3,40.0,40.0,1.6,1.0,10.2,7.6,4.4,2.0,5.0,5.8,1.6,0.6,14.2,25.2,2014,15
28,10,1,0,0,-1,20.0,20.0,0.6,0.4,13.6,10.4,3.8,3.8,4.8,6.0,1.0,1.2,16.6,12.2,2014,15
29,32,0,1,2,1,40.0,0.0,1.8,1.6,13.2,12.2,5.0,4.6,5.4,4.2,1.4,2.4,10.8,14.8,2014,15
19,17,0,0,3,-6,60.0,60.0,2.0,2.6,20.2,13.2,6.6,5.6,7.8,3.8,1.0,1.6,7.8,11.8,2014,16
30,0,0,0,1,1,80.0,40.0,1.6,1.2,11.4,9.4,4.2,4.2,5.4,4.2,1.0,1.8,11.8,13.0,2014,16
8,17,0,3,6,11,40.0,80.0,1.0,3.0,17.4,15.0,5.8,6.2,7.6,4.2,1.6,1.2,16.2,12.2,2014,22
9,0,2,6,0,-1,80.0,40.0,2.2,1.2,21.4,8.6,7.0,3.8,7.4,4.4,0.2,1.8,7.4,14.2,2014,22
11,29,2,3,2,-3,100.0,0.0,1.8,1.0,17.2,15.4,4.8,2.6,9.2,6.8,0.6,2.0,8.8,12.4,2014,22
14,32,2,2,0,10,0.0,20.0,0.4,1.8,11.8,13.4,3.6,4.6,3.2,4.0,2.0,2.4,14.8,13.8,2014,22
18,12,2,5,0,-10,80.0,0.0,1.6,0.8,22.2,10.0,5.8,3.6,9.8,4.2,0.8,2.0,10.6,20.4,2014,22
21,10,2,1,0,-2,20.0,0.0,0.2,0.2,17.6,10.4,5.6,3.4,6.8,5.4,2.0,1.2,13.2,14.0,2014,22
22,28,2,2,0,-6,40.0,60.0,0.6,2.2,13.4,13.4,3.2,5.8,5.8,4.0,0.2,1.4,12.4,19.8,2014,22
33,19,0,0,2,9,60.0,40.0,2.2,1.4,12.0,12.6,4.8,4.0,5.6,5.6,1.4,1.0,19.8,14.4,2014,22
1,27,0,1,4,2,60.0,0.0,2.0,0.6,12.0,9.8,4.0,3.2,4.8,2.8,1.6,1.2,10.4,15.4,2014,23
30,26,2,3,2,-9,60.0,60.0,1.0,1.6,10.8,17.2,3.2,5.6,5.2,5.6,1.2,1.0,12.8,9.2,2014,23
0,29,1,2,2,-5,80.0,0.0,2.0,1.2,18.0,16.2,6.8,3.4,6.8,7.6,0.2,2.4,7.8,12.8,2014,25
19,18,0,0,3,-1,40.0,80.0,1.4,2.4,18.6,15.0,5.2,5.0,6.8,7.0,1.4,0.6,10.4,10.8,2014,25
21,11,0,0,3,10,40.0,0.0,0.4,0.4,19.6,13.2,6.6,3.4,7.8,6.0,1.8,1.6,12.6,15.4,2014,25
17,28,2,2,1,-10,80.0,40.0,3.4,2.0,18.8,12.8,8.6,5.0,3.8,4.6,1.2,1.8,13.0,17.4,2014,26
33,14,2,2,1,-8,60.0,40.0,1.6,1.2,10.8,14.0,3.8,3.8,6.8,4.6,1.2,0.8,18.6,17.0,2014,26
0,18,1,1,1,2,60.0,80.0,2.0,2.4,15.0,14.8,6.4,5.0,5.8,7.4,0.6,0.2,7.8,9.8,2014,29
10,9,2,1,0,15,60.0,60.0,1.0,1.4,11.2,15.8,4.4,5.0,6.0,6.0,0.8,0.6,14.2,13.4,2014,29
19,1,2,4,1,-14,40.0,20.0,1.2,0.8,17.4,11.4,4.8,3.4,5.2,3.2,1.6,1.0,11.2,15.8,2014,29
26,21,2,4,0,-2,40.0,40.0,1.8,1.4,15.4,16.4,4.6,5.6,5.4,5.0,1.8,1.2,6.8,12.6,2014,29
27,14,2,1,0,-5,60.0,40.0,2.0,1.4,11.6,14.0,5.4,4.4,5.8,4.8,1.6,0.8,12.6,15.4,2014,29
29,22,2,3,0,-2,40.0,0.0,1.6,0.8,13.2,13.0,5.0,4.4,4.6,5.4,1.2,2.8,10.6,15.0,2014,29
32,8,1,3,3,-10,0.0,0.0,0.8,0.6,13.6,7.8,3.8,2.6,4.6,5.0,1.4,2.4,12.2,18.4,2014,29
12,11,0,1,3,6,20.0,20.0,1.0,0.8,10.8,11.6,3.6,3.8,7.0,6.6,2.6,1.4,15.4,16.6,2014,30
17,30,2,4,0,2,80.0,40.0,3.4,1.6,19.6,12.0,8.8,4.0,3.8,5.0,1.4,1.4,13.4,12.0,2014,30
28,33,0,1,2,7,20.0,40.0,0.6,1.0,13.8,7.0,3.4,1.8,4.8,5.8,1.0,0.8,16.2,22.6,2014,31
1,12,0,1,2,3,60.0,0.0,2.0,0.8,12.2,9.6,3.6,3.2,5.2,3.8,2.0,2.6,10.8,20.4,2014,5
8,10,0,0,3,0,40.0,0.0,1.6,0.2,15.4,10.2,5.0,2.8,6.8,5.4,2.4,1.2,18.0,13.6,2014,5
9,27,2,3,0,-10,80.0,20.0,2.8,1.4,23.0,8.4,8.0,3.8,7.8,2.8,0.0,1.2,7.8,15.4,2014,5
14,29,2,1,0,9,20.0,0.0,0.8,1.6,12.2,15.2,4.2,3.4,3.8,6.6,1.6,2.4,15.4,12.2,2014,5
18,26,2,4,1,-12,80.0,60.0,2.2,1.6,22.6,16.2,7.0,4.8,11.0,4.8,0.6,1.2,9.4,10.2,2014,5
21,19,0,0,4,15,40.0,60.0,0.4,1.6,20.2,13.8,6.2,4.6,8.6,6.2,2.0,0.4,11.4,13.8,2014,5
22,32,0,0,1,3,40.0,20.0,0.8,1.2,11.2,12.4,4.0,4.0,5.4,4.0,0.2,2.2,12.4,13.0,2014,5
11,0,2,3,0,2,100.0,20.0,2.0,0.8,17.2,9.4,5.2,4.0,9.8,3.6,0.8,2.8,10.6,16.2,2014,6
33,17,0,1,2,3,80.0,80.0,1.8,3.2,10.4,16.2,4.0,6.2,6.8,5.0,0.8,1.2,16.8,11.4,2014,6
30,28,2,5,1,-12,60.0,40.0,1.2,1.8,11.8,11.0,3.6,4.0,5.6,4.2,1.6,1.8,12.4,18.4,2014,7
10,1,2,1,0,3,60.0,0.0,1.0,0.8,11.6,10.8,4.0,2.6,5.6,3.8,0.8,1.8,15.0,14.2,2014,12
12,22,2,1,0,1,20.0,0.0,1.0,0.8,12.0,12.2,4.2,4.6,6.0,5.2,2.4,3.0,16.2,13.6,2014,12
26,8,0,0,1,-4,40.0,0.0,2.4,0.8,16.4,8.6,5.8,2.4,6.0,3.8,1.8,2.2,7.0,16.8,2014,12
27,21,2,1,0,-3,80.0,20.0,1.6,0.8,12.0,13.6,5.2,4.2,5.2,5.4,0.6,1.8,11.0,15.0,2014,12
28,11,0,0,1,11,20.0,40.0,0.8,1.2,15.6,11.8,4.6,4.4,4.4,7.4,1.2,1.4,15.8,18.4,2014,12
32,30,1,3,3,3,0.0,20.0,1.2,1.0,14.0,12.8,3.8,3.8,4.6,6.0,1.8,2.0,11.8,11.6,2014,12
17,18,2,3,2,5,100.0,60.0,3.8,2.2,19.0,15.0,8.6,4.6,4.4,7.4,1.0,0.4,14.0,9.2,2014,13
29,9,0,0,1,6,60.0,40.0,2.0,1.0,13.8,17.2,5.8,4.4,4.4,7.2,0.6,0.8,10.0,14.2,2014,13
0,33,2,3,1,-6,40.0,40.0,1.8,1.0,12.6,7.2,5.4,2.4,6.2,5.0,0.8,1.0,9.2,24.0,2014,15
11,10,0,2,3,-12,100.0,20.0,2.2,0.8,15.4,10.0,5.8,4.0,8.4,3.8,0.8,0.8,11.2,14.2,2014,16
18,28,1,2,2,-15,80.0,20.0,2.8,1.2,21.0,10.6,7.8,3.6,9.6,3.4,0.8,2.6,8.6,20.8,2014,16
1,26,1,0,0,1,40.0,40.0,1.4,1.2,12.6,13.8,3.6,4.0,5.0,5.6,1.8,2.0,11.6,11.6,2014,19
8,27,1,1,1,5,20.0,20.0,1.2,1.4,15.2,6.4,4.8,3.2,7.4,2.8,2.8,1.6,15.2,15.8,2014,19
9,28,0,1,2,-14,100.0,0.0,3.4,1.0,18.8,9.6,7.8,3.2,6.6,4.0,0.0,3.0,8.4,18.4,2014,19
21,29,0,1,2,7,40.0,0.0,0.4,1.6,17.4,13.6,5.0,3.8,8.0,4.8,2.2,2.2,9.8,11.6,2014,19
30,12,2,3,1,-7,80.0,20.0,2.0,1.2,16.8,9.8,5.4,4.0,6.6,3.6,0.8,2.4,9.2,20.0,2014,19
33,10,0,0,1,-8,60.0,40.0,1.6,1.4,10.4,9.4,3.4,4.4,6.0,3.4,1.2,0.8,16.2,15.4,2014,19
11,19,2,2,0,5,80.0,80.0,2.2,2.2,16.2,11.6,5.6,4.6,8.4,5.2,1.2,0.0,11.8,14.0,2014,20
14,0,0,0,3,14,40.0,20.0,0.8,0.4,12.0,11.0,4.2,4.2,4.4,3.8,1.4,3.0,14.0,16.4,2014,20
22,17,0,2,3,4,40.0,100.0,0.8,3.4,11.8,17.2,4.4,7.2,5.4,5.0,0.4,1.2,9.6,11.2,2014,20
18,32,2,3,1,-6,60.0,40.0,2.4,1.4,19.4,13.2,6.8,4.6,8.2,3.8,0.8,2.0,9.4,11.8,2014,21
12,14,1,2,2,-6,40.0,40.0,1.2,1.4,13.2,13.0,4.0,5.0,6.8,3.4,1.8,0.8,15.4,13.4,2014,26
19,22,2,4,0,-10,40.0,0.0,1.6,0.6,16.0,9.4,5.0,4.0,4.6,4.0,1.8,2.8,10.6,13.6,2014,26
26,11,2,2,0,8,40.0,60.0,2.0,1.4,17.6,12.2,6.2,4.2,5.6,7.0,1.6,0.6,6.8,19.2,2014,26
27,30,0,0,1,8,80.0,20.0,1.4,1.4,11.4,13.0,4.6,4.8,4.6,4.4,0.4,2.4,9.8,11.0,2014,26
29,1,2,4,1,-6,40.0,0.0,1.6,0.4,12.4,9.8,5.2,2.8,4.4,4.0,0.8,1.6,12.2,14.2,2014,26
32,33,2,1,0,-2,0.0,40.0,1.6,1.2,12.8,9.4,4.0,2.6,4.4,5.0,2.2,1.6,13.4,19.0,2014,26
10,18,0,0,2,16,60.0,40.0,1.0,1.6,11.8,12.8,4.2,3.6,4.4,7.8,0.8,0.8,13.8,10.4,2014,27
17,9,0,0,2,4,100.0,40.0,3.6,1.0,17.0,18.8,7.6,3.8,4.8,8.4,1.4,0.8,13.0,10.6,2014,27
28,8,2,4,0,-1,20.0,20.0,0.4,1.0,18.4,8.4,4.8,3.0,4.8,3.8,1.0,1.8,16.4,17.2,2014,27
0,21,2,3,0,-12,40.0,20.0,2.0,0.8,13.2,11.8,5.8,3.8,5.8,5.0,1.0,2.0,9.6,15.2,2014,28
1,14,2,3,1,-3,40.0,40.0,1.4,1.8,10.6,12.0,3.6,5.0,4.4,3.2,1.4,1.0,10.2,12.8,2014,3
11,18,0,2,3,4,80.0,60.0,2.4,2.0,15.2,13.0,6.0,4.4,7.4,6.6,1.2,0.8,12.4,9.6,2014,3
19,28,0,0,1,-16,40.0,20.0,2.0,1.2,17.6,9.6,6.2,3.2,4.6,4.2,1.8,2.4,11.0,22.2,2014,3
21,8,2,3,0,-2,40.0,20.0,0.6,1.0,17.6,8.2,4.8,3.0,6.8,4.6,1.8,2.0,8.8,18.0,2014,3
27,12,2,4,1,1,80.0,20.0,1.2,1.0,13.4,10.8,4.4,4.2,5.0,4.4,0.4,2.6,10.4,16.6,2014,3
29,26,0,0,1,-5,40.0,20.0,1.8,1.0,11.2,11.2,5.6,3.0,5.2,5.8,1.0,2.0,13.0,10.4,2014,3
33,30,2,2,0,5,40.0,20.0,1.2,0.8,10.6,13.2,2.8,4.0,5.6,3.8,1.4,2.4,15.8,11.8,2014,3
0,32,2,1,0,-4,60.0,40.0,2.6,1.0,13.8,12.8,6.4,4.4,7.6,3.6,1.0,1.8,10.0,13.6,2014,4
9,22,1,0,0,-8,80.0,0.0,3.0,0.6,21.4,8.6,9.2,3.2,7.4,3.6,0.4,3.2,7.4,16.2,2014,4
10,17,1,3,3,11,40.0,100.0,0.4,3.4,10.4,15.8,3.4,7.0,4.4,4.6,1.0,1.2,13.8,11.8,2014,5
19,14,2,3,1,-17,40.0,20.0,1.6,1.6,14.8,8.4,4.8,3.6,4.2,3.0,1.6,1.6,11.4,14.4,2014,6
18,1,2,4,0,-13,80.0,0.0,3.0,0.4,18.2,11.2,7.4,3.2,7.4,5.0,0.8,2.0,7.8,13.8,2014,7
28,32,2,2,0,9,20.0,40.0,1.0,0.8,19.4,11.8,5.0,3.4,6.6,4.2,1.0,1.4,14.8,14.6,2014,7
8,9,0,1,2,15,20.0,60.0,1.4,1.2,15.4,18.0,5.0,3.8,8.4,7.4,3.0,0.6,14.4,13.4,2014,11
12,10,1,2,2,-6,40.0,60.0,1.2,1.4,13.2,10.2,4.0,4.2,6.8,4.8,1.6,0.6,12.8,16.6,2014,11
14,11,0,0,2,12,40.0,60.0,0.8,1.4,12.2,11.8,4.2,4.0,5.4,7.0,1.8,0.8,13.2,20.4,2014,11
17,21,2,2,1,-9,80.0,20.0,2.6,0.8,17.8,11.0,6.8,3.2,6.4,4.0,1.6,2.0,13.0,15.6,2014,11
18,33,2,2,0,-8,80.0,20.0,3.6,0.8,18.0,9.2,7.8,2.8,7.2,4.2,0.8,1.8,7.4,19.6,2014,11
22,0,0,0,2,7,40.0,40.0,1.2,0.8,13.0,11.2,5.0,4.2,6.2,2.6,1.0,2.0,9.4,14.6,2014,11
26,19,1,1,1,13,60.0,80.0,2.0,2.2,17.0,12.2,6.0,4.6,5.0,5.2,1.2,0.4,7.6,14.0,2014,11
28,29,0,1,3,8,40.0,20.0,1.4,1.8,20.0,13.0,5.2,3.6,7.2,5.4,0.6,2.2,12.4,13.0,2014,11
30,1,2,3,0,-10,80.0,0.0,2.4,0.4,18.0,8.6,6.0,2.0,5.6,3.6,1.0,2.8,9.2,15.0,2014,11
32,27,0,1,2,-5,20.0,20.0,1.6,1.2,14.2,8.2,5.0,3.4,4.8,3.4,2.0,1.4,12.2,15.0,2014,11
0,10,2,2,1,-7,60.0,60.0,2.0,1.8,14.4,10.8,5.4,4.4,8.0,5.2,0.8,1.0,10.8,15.8,2014,16
19,29,0,1,2,-5,60.0,40.0,2.2,1.8,15.8,11.8,6.0,3.4,5.2,5.0,1.2,1.6,8.4,12.8,2014,16
23,14,0,0,1,2,20.0,0.0,1.0,1.0,13.6,6.4,6.0,2.8,3.2,2.6,1.4,2.2,11.4,13.4,2014,16
27,1,0,0,1,-6,80.0,0.0,1.8,0.4,16.4,7.4,5.2,1.8,5.0,3.6,0.6,3.2,10.4,12.8,2014,16
32,28,1,2,2,3,20.0,40.0,1.6,1.4,14.4,9.2,4.8,3.0,5.4,3.2,2.2,2.0,13.8,22.8,2014,16
33,30,0,0,1,7,40.0,20.0,1.0,0.8,12.6,13.8,3.4,4.2,6.6,4.4,1.2,2.6,13.2,13.2,2014,16
17,26,2,2,1,-6,80.0,40.0,2.2,1.0,16.2,9.8,5.8,2.8,7.0,4.6,1.2,1.4,11.8,10.8,2014,17
21,18,0,0,2,9,40.0,60.0,1.0,2.2,17.4,15.0,5.0,5.0,6.8,6.4,1.8,1.2,10.0,8.4,2014,17
1,21,1,0,0,5,40.0,0.0,1.2,0.2,11.6,9.2,4.6,2.2,4.8,3.8,1.4,2.2,10.2,15.6,2014,23
10,33,0,1,3,-2,40.0,20.0,1.0,0.8,9.4,8.6,3.4,2.6,4.6,3.4,1.2,2.0,16.2,20.8,2014,23
11,0,1,2,2,1,60.0,60.0,2.4,1.2,13.2,12.0,5.6,5.4,6.2,2.6,1.6,1.8,14.0,15.2,2014,23
26,32,1,0,0,-9,60.0,20.0,2.2,0.4,17.4,11.8,6.8,3.2,5.6,4.0,0.8,1.6,6.8,13.6,2014,23
14,27,1,1,1,7,40.0,40.0,0.6,1.6,12.0,9.8,4.2,3.8,5.4,4.0,1.4,1.4,12.0,14.6,2014,24
28,19,1,1,1,7,40.0,60.0,1.6,2.0,20.2,11.0,5.6,4.0,7.2,4.8,1.2,0.6,11.6,14.0,2014,24
30,23,2,4,0,-12,80.0,0.0,2.8,0.8,17.4,14.0,6.0,7.0,5.8,4.8,1.0,1.8,8.4,14.6,2014,24
18,17,2,3,1,-1,80.0,80.0,3.0,3.4,19.2,18.6,6.8,7.8,7.0,4.8,0.8,1.8,6.8,11.2,2014,25
11,9,0,3,6,2,40.0,80.0,2.2,1.6,13.0,19.4,4.8,3.8,5.8,7.8,1.6,0.6,12.4,13.2,2014,30
18,27,0,0,1,-8,80.0,40.0,2.8,1.6,18.0,12.4,6.0,3.8,7.2,4.8,0.8,1.4,8.0,13.8,2014,30
21,10,1,3,3,-1,20.0,60.0,0.8,2.0,15.6,10.0,3.4,4.6,5.6,4.8,2.2,1.2,11.0,14.4,2014,30
23,28,2,1,0,4,0.0,40.0,0.4,1.6,14.4,8.2,5.6,2.6,4.0,3.0,1.4,2.0,12.2,20.6,2014,30
29,32,2,3,0,-5,60.0,20.0,1.6,0.4,11.2,10.0,5.4,2.8,5.2,4.0,0.6,1.2,15.0,12.8,2014,30
33,26,0,1,3,5,40.0,20.0,1.0,1.0,14.2,10.0,4.0,3.4,5.8,5.2,1.0,1.8,12.0,12.0,2014,30
1,14,2,2,1,-1,20.0,20.0,1.0,1.0,10.8,6.6,3.8,3.0,5.4,3.4,1.4,1.8,9.4,15.4,2014,31
30,17,0,0,3,4,100.0,60.0,3.6,3.0,17.6,17.4,6.6,7.0,6.2,5.4,0.8,2.4,8.8,10.4,2014,31
0,18,1,2,2,3,80.0,60.0,2.0,2.0,14.6,15.0,5.8,5.2,8.4,5.4,0.6,1.2,10.0,8.8,2014,13
9,29,2,4,2,-9,60.0,60.0,2.4,1.8,24.0,8.6,9.6,2.8,7.4,2.6,0.4,1.2,7.0,13.8,2014,13
17,1,0,0,1,-13,80.0,20.0,2.2,0.4,14.4,6.8,5.4,2.0,6.8,4.2,1.2,2.4,11.8,13.4,2014,13
26,21,2,4,0,-2,40.0,0.0,1.4,0.2,15.8,9.0,6.0,2.4,4.6,3.8,0.4,2.0,7.2,15.0,2014,13
28,30,1,2,2,8,40.0,40.0,1.6,1.0,17.2,14.6,4.8,4.6,6.4,4.6,1.0,1.8,11.4,14.4,2014,13
32,11,0,0,2,12,20.0,60.0,2.0,1.6,13.6,13.4,5.2,3.8,6.0,5.8,2.0,1.0,12.4,16.8,2014,13
19,23,2,4,0,-11,60.0,0.0,2.4,0.4,16.6,12.2,6.2,5.0,5.0,4.8,1.0,2.0,6.8,16.2,2014,14
14,33,1,2,2,3,40.0,40.0,0.8,1.2,10.8,10.4,3.6,3.8,5.6,4.4,1.2,1.6,14.2,19.2,2014,15
1,0,0,0,3,11,40.0,40.0,1.2,1.6,10.6,15.6,4.0,5.6,5.0,4.6,0.8,1.2,9.2,11.0,2014,20
21,14,1,2,2,-6,20.0,20.0,1.4,1.2,16.0,7.4,3.6,3.0,6.0,4.6,2.2,2.0,11.8,14.6,2014,20
23,27,1,2,2,9,20.0,40.0,0.4,1.0,16.8,11.8,6.2,3.2,4.4,5.0,1.2,1.2,12.2,14.6,2014,20
29,26,0,0,1,4,60.0,40.0,1.6,1.2,11.0,11.2,5.6,4.2,3.8,6.4,0.6,1.4,16.6,9.8,2014,20
33,17,2,3,1,11,20.0,60.0,0.8,2.4,13.2,17.0,3.8,6.8,5.4,4.8,1.4,1.8,13.6,10.0,2014,20
11,10,0,2,3,-6,20.0,40.0,2.2,2.0,13.6,9.8,4.6,4.4,6.8,5.0,2.8,1.8,11.8,15.4,2014,21
18,9,1,1,1,-2,80.0,100.0,2.4,2.8,18.0,17.6,5.6,5.0,8.8,5.6,0.6,1.0,7.2,13.8,2014,21
30,32,0,0,1,-11,80.0,0.0,3.0,0.2,16.0,11.6,5.6,2.2,6.2,4.8,1.0,1.8,9.8,13.4,2014,21
0,30,1,1,1,-2,80.0,40.0,2.2,1.4,15.6,14.6,6.4,5.0,7.2,4.2,0.8,1.4,10.0,13.4,2014,27
9,1,2,3,0,-12,60.0,40.0,2.0,0.6,25.6,6.4,9.2,1.4,7.4,4.6,0.8,2.2,6.8,14.2,2014,27
14,18,0,2,4,15,20.0,60.0,0.8,2.2,10.6,15.0,3.8,6.0,5.4,4.8,1.6,1.4,14.0,9.8,2014,27
17,11,1,1,1,-3,60.0,60.0,1.4,1.4,15.8,12.8,4.6,3.2,7.2,4.8,1.4,0.8,9.8,14.4,2014,27
19,33,2,2,1,-6,60.0,20.0,2.4,1.2,18.6,11.4,6.8,3.4,5.6,5.8,0.8,1.8,6.6,16.2,2014,27
26,23,2,2,1,-10,40.0,0.0,1.4,0.0,13.2,10.2,5.2,3.2,4.2,3.8,0.4,2.2,8.0,18.2,2014,27
28,29,1,0,0,2,40.0,60.0,2.0,1.8,13.6,9.2,3.8,2.8,6.2,3.4,1.2,1.6,10.4,17.0,2014,27
